canonical_precursor,n_rows,co2_min,co2_max,co2_range,ch4_min,ch4_max,ch4_range
O=C([O-])c1ccc(N(c2ccc(C(=O)[O-])cc2)c2ccc(C(=O)[O-])cc2)cc1.[Cd],6,0.871476542,2.192265172,1.32078863,4.0452020288,4.6716881557,0.6264861268999997
O=C([O-])c1ccc(N(c2ccc(C(=O)[O-])cc2)c2ccc(C(=O)[O-])cc2)cc1.[La],7,0.786546669,2.005519964,1.2189732949999998,6.4547811179,6.6387571099,0.1839759920000006
O=C([O-])c1ccc(N(c2ccc(C(=O)[O-])cc2)c2ccc(C(=O)[O-])cc2)cc1.[Zn],3,1.122447585,2.314744417,1.192296832,3.2309849719,7.961291325199999,4.730306353299999
O=C([O-])c1ccc(N(c2ccc(C(=O)[O-])cc2)c2ccc(N(c3ccc(C(=O)[O-])cc3)c3ccc(C(=O)[O-])cc3)cc2)cc1.[Cu][Cu],2,0.203627387,0.207641091,0.004013704000000007,20.4950240645,20.6316392902,0.13661522569999818
O=C([O-])c1ccc(N(c2ccc(C(=O)[O-])cc2)c2ccc(c3ccc(N(c4ccc(C(=O)[O-])cc4)c4ccc(C(=O)[O-])cc4)cc3)cc2)cc1.[Cu][Cu],2,0.187201495,0.202506729,0.015305234000000001,23.4959536767,23.954388667600004,0.4584349909000025
O=C([O-])c1ccc(N(c2ccc(C(=O)[O-])cc2)c2ccc(c3ccc(N(c4ccc(C(=O)[O-])cc4)c4ccc(C(=O)[O-])cc4)cc3)cc2)cc1.[Zn][Zn],4,0.271702009,0.286895716,0.015193707,23.8249558236,24.2910883152,0.4661324915999998
O=C([O-])c1ccc(N(c2ccc(C(=O)[O-])cc2)c2cccc(N(c3ccc(C(=O)[O-])cc3)c3ccc(C(=O)[O-])cc3)c2)cc1.[Cu][Cu],3,0.271825216,0.306035354,0.034210138,15.7334671009,19.4853273234,3.7518602224999995
O=C([O-])c1ccc(N2[CH]N=CN2)cc1.O=C([O-])c1ccc(n2cncn2)cc1.[Cu],3,1.934651897,2.002856649,0.06820475199999998,3.5603000513,3.6338062143,0.07350616299999979
O=C([O-])c1ccc(N2[CH]N=CN2)cc1.[Cd],2,1.071893487,1.256716627,0.18482314,3.5077219883,4.2613784469,0.7536564586000001
O=C([O-])c1ccc(N=Nc2ccc(C(=O)[O-])cc2)cc1.[Ce],2,0.098524592,2.70763085,2.609106258,16.6528361333,17.4881507799,0.8353146466000005
O=C([O-])c1ccc(NC2=NC(Nc3ccc(C(=O)[O-])cc3)=N=C(Nc3ccc(C(=O)[O-])cc3)N2)cc1.[Tb],2,0.347898587,5.665650847,5.317752260000001,8.877689865499999,9.9555454636,1.077855598100001
O=C([O-])c1ccc(NNc2ccc(C(=O)[O-])cc2)cc1.[In][O]([In])[In],2,1.017499016,1.081286279,0.06378726300000004,12.9997208827,13.5919068099,0.5921859271999992
O=C([O-])c1ccc(NNc2ccc(C(=O)[O-])cc2)cc1.[Mg],2,4.989879179,6.69728889,1.7074097110000004,10.0230777659,12.6174437203,2.5943659544000006
O=C([O-])c1ccc(OCC(COCC(COc2ccc(C(=O)[O-])cc2)(COc2ccc(C(=O)[O-])cc2)COc2ccc(C(=O)[O-])cc2)(COc2ccc(C(=O)[O-])cc2)COc2ccc(C(=O)[O-])cc2)cc1.[Mn],3,2.552100903,3.133669989,0.581569086,10.85882304,11.532536838,0.6737137979999996
O=C([O-])c1ccc(OCC(COc2ccc(C(=O)[O-])cc2)(COc2ccc(C(=O)[O-])cc2)COc2ccc(C(=O)[O-])cc2)cc1.[Cd],5,2.05794895,3.387493274,1.329544324,4.414849321,10.8814948285,6.466645507499999
O=C([O-])c1ccc(OCC(COc2ccc(C(=O)[O-])cc2)(COc2ccc(C(=O)[O-])cc2)COc2ccc(C(=O)[O-])cc2)cc1.[Cu][Cu],2,0.305006189,3.024350825,2.7193446359999998,9.7656174132,18.2259985244,8.460381111200002
O=C([O-])c1ccc(OCC(COc2ccc(C(=O)[O-])cc2)(COc2ccc(C(=O)[O-])cc2)COc2ccc(C(=O)[O-])cc2)cc1.[Mn],2,0.353769111,0.633677437,0.279908326,10.6840441801,11.8852127419,1.2011685617999994
O=C([O-])c1ccc(OCC(COc2ccc(C(=O)[O-])cc2)(COc2ccc(C(=O)[O-])cc2)COc2ccc(C(=O)[O-])cc2)cc1.[Ni],3,0.277412951,0.486737375,0.209324424,4.1919202237,4.5632749831,0.37135475939999996
O=C([O-])c1ccc(OCC(COc2ccc(C(=O)[O-])cc2)(COc2ccc(C(=O)[O-])cc2)COc2ccc(C(=O)[O-])cc2)cc1.[Zn],2,0.687448968,1.125207964,0.4377589959999999,9.1364523552,12.8143235321,3.6778711769
O=C([O-])c1ccc(OCC(COc2ccc(C(=O)[O-])cc2)(COc2ccc(C(=O)[O-])cc2)COc2ccc(C(=O)[O-])cc2)cc1.[Zn][O]([Zn])([Zn])[Zn],2,0.279341234,1.278553368,0.9992121340000001,4.7186892495,20.1265280959,15.4078388464
O=C([O-])c1ccc(Oc2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[La],3,3.321176992,3.438556182,0.1173791900000003,3.9287844331,4.1711986681,0.2424142349999996
O=C([O-])c1ccc(Oc2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[OH2][La],2,1.303063167,2.610176077,1.3071129100000003,2.5986003078,3.8344722503,1.2358719425000002
O=C([O-])c1ccc(Oc2cc(Oc3ccc(C(=O)[O-])cc3)cc(C(=O)[O-])c2)cc1.[Cd],2,2.142455164,2.231038398,0.08858323400000012,6.648274396000001,6.6893959476,0.04112155159999897
O=C([O-])c1ccc(Oc2cc(Oc3ccc(C(=O)[O-])cc3)cc(C(=O)[O-])c2)cc1.[Mn],5,2.793402468,3.631784625,0.8383821569999999,3.1071011614,5.5553695648,2.4482684034
O=C([O-])c1ccc(Oc2cc(Oc3ccc(C(=O)[O-])cc3)cc(C(=O)[O-])c2)cc1.[OH].[Zn],2,1.759807963,1.760173084,0.0003651209999999683,2.8813433432,2.9013089973,0.019965654099999952
O=C([O-])c1ccc(Oc2cc(Oc3ccc(C(=O)[O-])cc3)cc(Oc3ccc(C(=O)[O-])cc3)c2)cc1.[Cd],4,2.451361501,2.883036183,0.43167468200000014,3.2949022605,4.6605768346000005,1.3656745741000007
O=C([O-])c1ccc(Oc2ccc(C(=O)[O-])c(C(=O)[O-])c2)cc1C(=O)[O-].[Zn].c1cc(CCc2ccncc2)ccn1,2,1.140722787,1.65086847,0.510145683,2.1534619408,4.2394450057,2.0859830649
O=C([O-])c1ccc(Oc2ccc(C(=O)[O-])cc2)cc1.[CH](NN[CH]c1ccncc1)c1ccncc1.[Zn],2,1.194749043,1.403103317,0.20835427399999995,5.2960153067,5.4556422735000005,0.15962696680000033
O=C([O-])c1ccc(Oc2ccc(C(=O)[O-])cc2)cc1.[Cd],2,0.898103807,0.965436585,0.06733277799999993,7.1900522587,8.1168163174,0.9267640586999999
O=C([O-])c1ccc(Oc2ccc(C(=O)[O-])cc2)cc1.[Co].c1cc(OCC(COc2ccncc2)(COc2ccncc2)COc2ccncc2)ccn1,2,0.902550368,0.962260734,0.059710366000000015,2.2069342088,2.2268105267,0.019876317900000107
O=C([O-])c1ccc(Oc2ccc(C(=O)[O-])cc2)cc1.[Co].c1cc(c2ccncc2)ccn1,2,1.218613554,1.391728559,0.17311500499999988,3.6207013627,4.817083096499999,1.1963817337999991
O=C([O-])c1ccc(Oc2ccc(C(=O)[O-])cc2)cc1.[Cu][Cu],3,0.552690392,0.820159216,0.26746882399999994,8.3930657451,8.568197573700001,0.17513182860000143
O=C([O-])c1ccc(Oc2ccc(C(=O)[O-])cc2)cc1.[Dy],2,1.907452389,2.11068298,0.20323059100000007,3.5712555206000003,4.502739305,0.9314837844000001
O=C([O-])c1ccc(Oc2ccc(C(=O)[O-])cc2)cc1.[Tb],2,0.270389211,1.980676525,1.710287314,3.6736774044,4.3866184644,0.7129410599999999
O=C([O-])c1ccc(Oc2ccc(C(=O)[O-])cc2)cc1.[Zn][Zn].c1cc(c2ccncc2)ccn1,2,1.169660662,1.193008218,0.023347555999999825,3.1685178702,3.3504536757,0.18193580549999977
O=C([O-])c1ccc(S(=O)(=O)c2ccc(C(=O)[O-])cc2)cc1.[Ca],15,1.366206791,1.47391359,0.10770679900000002,1.512725499,1.9993021618,0.4865766627999999
O=C([O-])c1ccc(S(=O)(=O)c2ccc(C(=O)[O-])cc2)cc1.[Co],5,2.731583175,3.777292466,1.045709291,3.9929461503,5.1211611133,1.1282149630000005
O=C([O-])c1ccc(S(=O)(=O)c2ccc(C(=O)[O-])cc2)cc1.[Mn],6,3.00467729,3.937002727,0.9323254369999998,4.1512346881,8.9668340381,4.81559935
O=C([O-])c1ccc(S(=O)(=O)c2ccc(C(=O)[O-])cc2)cc1.[Zn],2,3.11466087,3.201201612,0.08654074200000039,4.3357354493,4.772116292200001,0.43638084290000023
O=C([O-])c1ccc([CH]Nc2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Eu],2,3.361642421,4.176298499,0.8146560779999996,4.5622310021,8.5395211669,3.9772901648000003
O=C([O-])c1ccc([CH]Nc2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Nd],4,5.499503317,6.709419305,1.2099159879999997,6.9598641968,8.3619572395,1.4020930427000007
O=C([O-])c1ccc([Si](c2ccc(C(=O)[O-])cc2)(c2ccc(C(=O)[O-])cc2)c2ccc(C(=O)[O-])cc2)cc1.[Cd],4,0.668443621,2.712043713,2.043600092,6.7239233783,9.8064921972,3.0825688189000005
O=C([O-])c1ccc([Si](c2ccc(C(=O)[O-])cc2)(c2ccc(C(=O)[O-])cc2)c2ccc(C(=O)[O-])cc2)cc1.[Co],3,0.800357707,2.545980601,1.7456228940000003,7.4165247948,11.6559794226,4.2394546278
O=C([O-])c1ccc([Si](c2ccc(C(=O)[O-])cc2)(c2ccc(C(=O)[O-])cc2)c2ccc(C(=O)[O-])cc2)cc1.[Mn],3,0.640700783,3.131807406,2.4911066230000003,7.65218817,8.5627965524,0.9106083824000004
O=C([O-])c1ccc([Si](c2ccc(C(=O)[O-])cc2)(c2ccc(C(=O)[O-])cc2)c2ccc(C(=O)[O-])cc2)cc1.[Pr],2,2.671703109,3.741993478,1.0702903689999999,6.1717424099,7.6807055387,1.5089631287999996
O=C([O-])c1ccc([Si](c2ccc(C(=O)[O-])cc2)(c2ccc(C(=O)[O-])cc2)c2ccc(C(=O)[O-])cc2)cc1.[Zn],4,0.706992039,2.986456352,2.279464313,6.8649232728000005,10.0695277067,3.2046044339
O=C([O-])c1ccc(c2cc(C(=O)[O-])c(c3ccc(C(=O)[O-])cc3)cc2C(=O)[O-])cc1.[Cd],2,1.245331491,5.334980302,4.089648811,7.759001729199999,9.8663014465,2.107299717300001
O=C([O-])c1ccc(c2cc(C(=O)[O-])c(c3ccc(C(=O)[O-])cc3C(=O)[O-])cc2C(=O)[O-])c(C(=O)[O-])c1.[Zn].c1cn(CCCCn2ccnc2)cn1,2,1.256147792,1.718864423,0.46271663100000016,3.1081679033,6.875979976,3.7678120727
O=C([O-])c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)c(C(=O)[O-])c1.[Ni].c1cn(c2ccc(n3ccnc3)cc2)cn1,2,2.447898475,2.464337116,0.0164386409999997,3.0617656036,3.0620013310000003,0.00023572740000021852
O=C([O-])c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Cd],6,2.562484464,4.543934148,1.9814496839999998,3.4298914588,4.3208554129,0.8909639541000005
O=C([O-])c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Ce],2,6.789985996,6.862846954,0.0728609579999997,7.0406564455,7.742656799600001,0.7020003541000008
O=C([O-])c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Co].c1cn(c2cc(n3ccnc3)cc(n3ccnc3)c2)cn1,2,3.004041765,3.008237953,0.004196187999999879,4.4472894792,4.449505742,0.0022162628000002016
O=C([O-])c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Eu],3,5.283355132,5.560020305,0.2766651730000005,6.6157894005,7.152686077,0.5368966765000005
O=C([O-])c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Eu].[Eu][Tb].[Tb],3,4.806236689,4.881807429,0.07557073999999986,6.6549770424,6.6786753312,0.023698288800000356
O=C([O-])c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Sm],2,5.863117442,5.971804822,0.10868738000000011,6.7370697853,7.1198887596,0.3828189743000001
O=C([O-])c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Tb].[Tb][Tb],2,4.7330014,4.829798956,0.09679755600000028,6.4417282373,6.5230800267,0.08135178939999932
O=C([O-])c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Zn],2,1.98311709,4.304496839,2.3213797489999997,4.221014229700001,4.6995654744,0.4785512446999993
O=C([O-])c1ccc(c2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1.[Zn][O]([Zn])([Zn])[Zn],3,0.350125584,5.024356429,4.674230845,8.039217602,12.4580355732,4.418817971199999
O=C([O-])c1ccc(c2cc(C3=CC=CC=C3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[O]1[Mo]23[O][Mo]456[O][Mo]178[O]1[Zn]9[O]%10[Mo]%11%12[O][Mo]17%13[O][Mo]17([O]%11)[O]%11[Zn]([O]2[Mo]2%14[O][Mo]%111%15[O]7[Zn]17[O]%12[Mo]%10%11[O][Mo]4%10([O][Mo]4%12([O]%11)[O]([Zn]([O]32)[O]5%10)[Mo]4([O]%14)([O]1%12)[O]%15[Zn]12[O]3[Mo]45[O][Mo]%10%11%12[O][Mo]%14%15([O]4)[O]4[Zn]%16[O]%17[Mo]%18%19[O][Mo]%10%20([O][Mo]%10%21([O]%18)[O]%18[Zn]([O]5[Mo]35[O][Mo]%18%103[O][Mo]%10%18([O]5)[O]5[Zn]([O]%19[Mo]%17%19[O][Mo]4%14([O]1%15)[O]7[Mo]5%10([O]%19)[O]2%18)[O]%213)[O]%20%11)[O]%16%12)[O]96)[O]8%13.[O]1[Mo]23[O][Mo]456[O][Mo]17[O]1[Zn]8[O]9[Mo]%10%11[O][Mo]%12%13%14[O][Mo]4([O]%10)([O]5[Zn]4[O]2[Mo]25[O][Mo]%12%10([O][Mo]%12%15([O]2)[O]2[Zn]([O]%11[Mo]9%11[O][Mo]2%129[O]%15[Zn]2([O]35)[O]7[Mo]13([O][O]3)([O]%11)[O]9[Zn]13[O]5[Mo]79[O][Mo]%11%12[O][Mo]%15%16([O]7)[O]7[Zn]%17[O]9[Mo]59[O][Mo]5%18%19[O][Mo]%20%21([O]9)[O]9[Zn]%22[O]%23[Mo]%24%25[O][Mo]5([O][Mo]7%15([O]%24)[O]%16[Zn]5[O]%25[Mo]%237[O][Mo]9%20([O]1%21)[O]2[Mo]1([O][O]1)([O]7)([O]5%11)[O]3%12)([O]%17%18)[O]%22%19)[O]%13%10)[O]4%14)[O]86,2,0.332328543,0.336079192,0.0037506490000000503,5.4095547871,5.4318370763,0.02228228919999964
O=C([O-])c1ccc(c2cc(c3cc(C(=O)[O-])cc(C(=O)[O-])c3)cc(c3ccc(C(=O)[O-])cc3)n2)cc1.[Cu][Cu],2,0.305030751,0.312734496,0.007703744999999984,17.5963066023,17.7721095477,0.17580294540000097
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)O)cc3)c(c3ccc(C(=O)[O-])cc3)cc2c2ccc(C(=O)O)cc2)cc1.[Ca],6,2.134187386,2.434730808,0.30054342200000006,3.405346771,3.8088742676,0.40352749659999976
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)c(c3ccc(C(=O)O)cc3)cc2c2ccc(C(=O)[O-])cc2)cc1.[Nd],2,2.11163145,3.528539849,1.416908399,2.8127456981,3.1910132237,0.3782675256000001
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3cc(C(=O)[O-])cc(C(=O)[O-])c3)c2)cc1.[Cu][Cu],2,0.302402049,0.386127745,0.08372569600000002,18.3124482484,18.427561619,0.1151133705999996
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3cc(c4ccc(C(=O)[O-])cc4)cc(c4ccc(C(=O)[O-])cc4)c3)c2)cc1.[Cu][Cu],2,0.223375887,0.894056214,0.670680327,14.4880049532,23.3541469536,8.8661420004
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[Ba],3,3.148149439,3.494204436,0.346054997,6.9189610691,7.2163676837,0.29740661459999984
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[Cd],3,1.020497904,2.788826874,1.7683289700000002,6.5409980622,8.2692842291,1.7282861669000003
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[Co],2,0.901750621,1.528522606,0.6267719849999999,13.5361946229,18.7160716458,5.1798770228999995
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[Co][Co].c1cc(c2ccncc2)ccn1,2,0.181100229,0.207506615,0.026406386000000004,22.420426711300003,23.8444798646,1.4240531532999974
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[Co][O]([Co])[Co],6,1.071636529,1.346229121,0.27459259199999986,12.8860578098,13.4471599587,0.5611021488999999
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[Cu][Cu],16,0.167813065,0.905472194,0.737659129,13.606342203,25.4435460797,11.837203876699999
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[Cu][Cu].c1cc(c2ccncc2)ccn1,2,0.186517147,0.200968511,0.014451363999999994,21.872111570900003,23.1731009862,1.3009894152999983
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[In],2,0.578282731,0.578505438,0.00022270699999993315,15.5445896234,18.1281435535,2.583553930099999
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[La],3,1.455594768,3.569959746,2.114364978,8.411098391900001,9.1005234985,0.6894251065999981
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[Pr],2,4.025481374,4.051559503,0.02607812900000006,8.1511470111,8.1599385291,0.008791517999998888
O=C([O-])c1ccc(c2cc(c3ccc(C(=O)[O-])cc3)cc(c3ccc(C(=O)[O-])cc3)c2)cc1.[Zn][Zn].c1cc(c2ccncc2)ccn1,2,0.186619144,0.190922488,0.0043033440000000145,22.4672811839,22.5392853583,0.07200417439999995
O=C([O-])c1ccc(c2cc(c3ccncc3)cc(c3ccc(C(=O)[O-])cc3)n2)cc1.[Cd],2,0.294487529,2.456450103,2.161962574,5.9104259928000005,10.2258509735,4.3154249807
O=C([O-])c1ccc(c2cc(c3ccncc3)cc(c3ccc(C(=O)[O-])cc3)n2)cc1.[Ni][OH2]([Ni])[Ni],4,1.417362895,1.963979478,0.546616583,12.0670554811,12.9927730482,0.9257175670999995
O=C([O-])c1ccc(c2cc3c(cc2c2ccc(C(=O)[O-])cc2)OCCOCCOc2cc(c4ccc(C(=O)[O-])cc4)c(c4ccc(C(=O)[O-])cc4)cc2OCCOCCO3)cc1.[Zn][O]([Zn])[Zn][O]([Zn])[Zn],2,2.485352192,2.536302239,0.05095004699999972,8.5109203569,8.7586625245,0.24774216760000023
O=C([O-])c1ccc(c2ccc(C(=C(c3ccc(c4ccc(C(=O)[O-])cc4)cc3)c3ccc(c4ccc(C(=O)[O-])cc4)cc3)c3ccc(c4ccc(C(=O)[O-])cc4)cc3)cc2)cc1.[In],2,0.840932585,0.897014606,0.05608202100000004,16.1503499624,16.6593849776,0.5090350151999985
O=C([O-])c1ccc(c2ccc(C(=O)[O-])c(C(=O)[O-])c2)cc1C(=O)[O-].[Co][O]1[Co][O]([Co])[Co]1,4,3.410976494,3.589194116,0.17821762200000002,3.3004855526,3.3140248513,0.013539298700000035
O=C([O-])c1ccc(c2ccc(C(=O)[O-])cc2)cc1.[Fe][O]([Fe])[Fe],2,0.511076917,0.542442037,0.031365120000000024,12.7731832937,13.0182839931,0.2451006994
O=C([O-])c1ccc(c2ccc(C(=O)[O-])cc2)cc1.[Gd],2,1.780140056,2.331544684,0.5514046279999998,3.3812803292,7.7990764554,4.4177961262
O=C([O-])c1ccc(c2ccc(C(=O)[O-])cc2)cc1.[In],2,0.883024717,1.553446465,0.670421748,11.4772563321,11.5753486063,0.09809227420000077
O=C([O-])c1ccc(c2ccc(C(=O)[O-])cc2)cc1.[Mg],2,5.471135283,6.898473955,1.4273386720000003,8.3815502402,10.935710728599998,2.554160488399999
O=C([O-])c1ccc(c2ccc(C(=O)[O-])cc2)cc1.[Mn],5,3.194350519,5.937599992,2.743249473,7.053130106499999,11.3155740133,4.2624439068
O=C([O-])c1ccc(c2ccc(C(=O)[O-])cc2)cc1.[Nd],2,3.325515832,3.505576094,0.18006026200000003,7.9157394666,8.0840938295,0.1683543629000006
O=C([O-])c1ccc(c2ccc(C(=O)[O-])cc2)cc1.[Zn].c1cc(c2ccncc2)ccn1,2,1.186605839,1.328069525,0.14146368600000003,5.2419525188,5.9122413886,0.6702888698000002
O=C([O-])c1ccc(c2ccc(C(=O)[O-])cc2)cc1.[Zn][O]([Zn])([Zn])[Zn],4,0.587085193,1.047508636,0.46042344300000015,13.0197853971,14.9219654887,1.9021800916
O=C([O-])c1ccc(c2ccc(C(=O)[O-])cn2)nc1.[In],2,3.11632903,5.309160608,2.192831578,10.9886235435,14.9732075423,3.9845839988000016
O=C([O-])c1ccc(c2ccc(C(=O)[O-])cn2)nc1.[Sm],2,3.14739132,3.203695122,0.05630380199999996,8.7862555121,8.8893022068,0.10304669469999972
O=C([O-])c1ccc(c2ccc(C3=C4C=CC(=N4)C(c4ccc(c5ccc(C(=O)[O-])cc5)cc4)=c4ccc5[n]4[In]4[N]6=C(C=CC6=C(c6ccc(c7ccc(C(=O)[O-])cc7)cc6)c6ccc3[n]64)C=5c3ccc(c4ccc(C(=O)[O-])cc4)cc3)cc2)cc1.[In],2,2.501404257,2.511331596,0.009927339000000313,9.688046448,9.689692579,0.0016461310000011053
O=C([O-])c1ccc(c2ccc(N(c3ccc(c4ccc(C(=O)[O-])cc4)cc3)c3ccc(c4ccc(C(=O)[O-])cc4)cc3)cc2)cc1.[Cu][Cu],2,0.15581759,0.160478686,0.0046610960000000035,31.3734419888,34.1407847822,2.767342793400001
O=C([O-])c1ccc(c2ccc(N(c3ccc(c4ccc(C(=O)[O-])cc4)cc3)c3ccc(c4ccc(C(=O)[O-])cc4)cc3)cc2)cc1.[Zn][OH][Zn],2,1.352283908,1.376303239,0.024019331000000088,4.0662684566000005,4.0931361274,0.026867670799999743
O=C([O-])c1ccc(c2ccc(c3cc(C(=O)[O-])cc(C(=O)[O-])c3)cc2)cc1.[Zn],2,2.006412386,3.640490593,1.634078207,4.820051643399999,4.9922273818,0.1721757384000009
O=C([O-])c1ccc(c2cccc(C(=O)[O-])c2)cc1.[Cu][Cu],2,0.698727631,0.844030405,0.14530277400000002,8.4538245186,12.6706021398,4.2167776212
O=C([O-])c1ccc(c2cccc(c3ccc(C(=O)[O-])cc3)c2)cc1.[CH]1N=CNN1c1ccc(N(c2ccc(N3[CH]N=CN3)cc2)c2ccc(N3[CH]N=CN3)cc2)cc1.[Zn],2,1.062812353,1.102532795,0.03972044199999991,2.2753901399000003,2.2840612205,0.008671080599999659
O=C([O-])c1ccc(c2ccncc2)cc1.O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1.[Ni][O]([Ni])[Ni],2,0.390516569,0.401023172,0.010506603000000003,16.4166918862,16.422596268099998,0.005904381899998867
O=C([O-])c1ccc(c2ccncc2)cc1.O=C([O-])c1cccc(c2ccncc2)c1.[Cd],3,1.521712337,1.613188522,0.09147618499999988,2.6675906672,3.9491253013,1.2815346341000002
O=C([O-])c1ccc(c2ccncc2)cc1.[Co],6,1.140949437,3.756235957,2.6152865199999997,5.0715879547,9.1947927951,4.1232048404
O=C([O-])c1ccc(c2ccncc2)cc1.[Mn],2,0.960204911,1.017331885,0.057126973999999886,8.5821507577,8.810760204,0.22860944630000013
O=C([O-])c1ccc(c2cnc[nH]2)cc1.[Cd],3,0.915166856,2.90615236,1.9909855040000002,2.0426688859,7.1844249907,5.141756104800001
O=C([O-])c1ccc(c2cncc(C(=O)[O-])c2)cc1.[Co],2,5.584814162,5.618248451,0.03343428900000056,7.369438522999999,7.7330539549,0.36361543190000134
O=C([O-])c1ccc(c2cncc(c3ccc(C(=O)[O-])cc3)c2)cc1.[Zn],2,2.165693295,2.241379977,0.07568668199999973,2.7027837619,2.7103491639,0.007565401999999999
O=C([O-])c1ccc(c2cncnc2)cc1.[Cu][Cu].[I][Cu][Cu][I],2,0.723423956,0.733963545,0.010539589000000071,9.5805069167,10.6898165229,1.1093096062
O=C([O-])c1ccc(c2nc(c3ccccn3)[nH]c2c2ccc(C(=O)[O-])cc2)cc1.[Zn],4,0.813762605,1.078185314,0.264422709,7.408267759299999,7.9523401223,0.5440723630000006
O=C([O-])c1ccc(n2cc(c3ccc(C(c4ccc(c5cn(c6ccc(C(=O)[O-])cc6)nn5)cc4)(c4ccc(c5cn(c6ccc(C(=O)[O-])cc6)nn5)cc4)c4ccc(c5cn(c6ccc(C(=O)[O-])cc6)nn5)cc4)cc3)nn2)cc1.[Cu][Cu],2,0.335220112,0.612958041,0.27773792899999994,14.5219319742,25.0666672894,10.544735315200002
O=C([O-])c1ccc(n2ccnc2)cc1.[Cd],4,0.448970387,2.049901846,1.600931459,1.7690503249,4.323790267200001,2.5547399423000003
O=C([O-])c1ccc(n2cnc3cc4ccccc4cc32)cc1.[OH].[Zn],7,0.091316217,0.313151793,0.221835576,2.2114837989,2.8835131137000003,0.6720293148000005
O=C([O-])c1ccc(n2cnnc2)cc1.[Zn],2,1.397083052,2.136571064,0.739488012,4.5748571705000005,5.4724999217,0.8976427511999994
O=C([O-])c1ccc2c(c1)S(=O)(=O)c1cc(C(=O)[O-])ccc1-2.[Eu],2,3.35718826,3.391821971,0.03463371100000012,7.8133425314,8.112873284800001,0.2995307534000009
O=C([O-])c1ccc2c(c1)c1cc(C(=O)[O-])ccc1n2c1ccc(c2ccc(n3c4ccc(C(=O)[O-])cc4c4cc(C(=O)[O-])ccc43)cc2)cc1.[Cu][Cu],3,0.214578111,0.486630128,0.27205201700000003,14.7382129263,23.1543014935,8.416088567200001
O=C([O-])c1ccc2c(c1)c1ccc(C(=O)[O-])cc1c1ccc(C(=O)[O-])cc21.[Cd],3,0.33569151,1.907292878,1.571601368,8.9638550616,11.0699584801,2.1061034185
O=C([O-])c1ccc2c(c1)c1ccc(C(=O)[O-])cc1c1ccc(C(=O)[O-])cc21.[Tb],2,2.575967333,3.502076757,0.9261094240000003,14.5080104495,15.1466407792,0.6386303296999998
